364,3,在铁路道口遇到两个红灯交替闪烁时要停车等待。,img-118,正确,错误,null,null,0,交通信号,21%
365,3,在道路与铁路道口遇到一个红灯亮时要尽快通过道口。,img-119,正确,错误,null,null,1,交通信号,28%
366,2,这属于哪一类标志？,img-120,指示标志,禁令标志,警告标志,指路标志,2,交通信号,13.5%
367,2,这个标志是何含义？,img-121,十字交叉路口,环行交叉路口,T型交叉路口,Y型交叉路口,0,交通信号,12%
368,2,这个标志是何含义？,img-122,Y型交叉路口,T型交叉路口,十字交叉路口,环行交叉路口,1,交通信号,14%
369,2,这个标志是何含义？,img-123,向右急转弯,向右绕行,连续弯路,向左急转弯,0,交通信号,13%
370,2,这个标志是何含义？,img-124,向左绕行,连续弯路,向左急转弯,向右急转弯,2,交通信号,13.5%
371,2,这个标志是何含义？,img-125,连续弯路,反向弯路,急转弯路,N型弯路,1,交通信号,11%
372,2,这个标志是何含义？,img-126,急转弯路,反向弯路,连续弯路,N型弯路,2,交通信号,11%
373,2,这个标志是何含义？,img-127,下陡坡,连续上坡,上陡坡,堤坝路,2,交通信号,12.5%
374,2,这个标志是何含义？,img-128,堤坝路,上陡坡,连续上坡,下陡坡,3,交通信号,12.5%
375,2,这个标志是何含义？,img-129,连续下坡,下陡坡,上陡坡,连续上坡,0,交通信号,14.5%
376,2,这个标志是何含义？,img-130,两侧变窄,右侧变窄,左侧变窄,宽度变窄,0,交通信号,14.5%
377,2,这个标志是何含义？,img-131,右侧变窄,左侧变窄,宽度变窄,两侧变窄,0,交通信号,13%
378,2,这个标志是何含义？,img-132,右侧变窄,两侧变窄,左侧变窄,宽度变窄,2,交通信号,11%
379,2,这个标志是何含义？,img-133,左侧变窄,窄桥,窄路,右侧变窄,1,交通信号,11.5%
380,2,这个标志是何含义？,img-134,减速让行,潮汐车道,分离式道路,双向交通,3,交通信号,16%
381,2,这个标志是何含义？,img-135,注意行人,注意儿童,学校区域,人行横道,0,交通信号,13.5%
382,2,这个标志是何含义？,img-136,学校区域,注意儿童,人行横道,注意行人,1,交通信号,13%
383,2,这个标志是何含义？,img-137,注意牲畜,注意野生动物,野生动物保护区,大型畜牧场,0,交通信号,11.5%
384,2,这个标志是何含义？,img-138,注意野生动物,注意牲畜,动物公园,开放的牧区,0,交通信号,13.5%
385,2,这个标志是何含义？,img-139,人行横道灯,注意行人,注意信号灯,交叉路口,2,交通信号,12%
386,2,这个标志是何含义？,img-140,傍山险路,悬崖路段,注意落石,危险路段,2,交通信号,11%
387,2,这个标志是何含义？,img-141,隧道入口,气象台,注意横风,风向标,2,交通信号,10.5%
388,2,这个标志是何含义？,img-142,易滑路段,急转弯路,试车路段,曲线路段,0,交通信号,13%
389,2,这个标志是何含义？,img-143,堤坝路,傍山险路,落石路,临崖路,1,交通信号,9.5%
390,2,这个标志是何含义？,img-144,堤坝路,临崖路,傍水路,易滑路,0,交通信号,10.5%
391,2,这个标志是何含义？,img-145,注意行人,有人行横道,村庄或集镇,有小学校,2,交通信号,15%
392,2,这个标志是何含义？,img-146,水渠,桥梁,隧道,涵洞,2,交通信号,13%
393,2,这个标志是何含义？,img-147,漫水桥,渡口,船用码头,过水路面,1,交通信号,10%
394,2,这个标志是何含义？,img-148,驼峰桥,路面高突,路面低洼,不平路面,0,交通信号,14%
395,2,这个标志是何含义？,img-149,路面低洼,驼峰桥,路面不平,路面高突,2,交通信号,12%
396,2,这个标志是何含义？,img-150,路面不平,路面高突,路面低洼,驼峰桥,1,交通信号,11.5%
397,2,这个标志是何含义？,img-151,路面不平,路面低洼,路面高突,有驼峰桥,1,交通信号,15.5%
398,2,这个标志是何含义？,img-152,泥泞道路,低洼路面,过水路面,渡口,2,交通信号,14.5%
399,2,这个标志是何含义？,img-153,有人看守铁路道口,多股铁路与道路相交,立交式的铁路道口,无人看守铁路道口,0,交通信号,7%
400,2,这个标志是何含义？,img-154,注意长时鸣喇叭,无人看守铁路道口,有人看守铁路道口,多股铁路与道路相交,1,交通信号,7%
401,2,这个标志是何含义？,img-155,有人看守铁路道口,无人看守铁路道口,多股铁路与道路相交,注意避让火车,2,交通信号,10.5%
402,2,这个标志是何含义？,img-156,距无人看守铁路道口100米,距有人看守铁路道口100米,距无人看守铁路道口50米,距有人看守铁路道口50米,2,交通信号,14.5%
403,2,这个标志是何含义？,img-157,距有人看守铁路道口50米,距无人看守铁路道口100米,距有人看守铁路道口100米,距无人看守铁路道口50米,1,交通信号,11%
404,2,这个标志是何含义？,img-158,距无人看守铁路道口150米,距无人看守铁路道口100米,距有人看守铁路道口100米,距有人看守铁路道口150米,0,交通信号,11.5%
405,2,这个标志是何含义？,img-159,非机动车道,避让非机动车,禁止非机动车通行,注意非机动车,3,交通信号,10.5%
406,2,这个标志是何含义？,img-160,残疾人出入口,注意残疾人,残疾人休息处,残疾人专用通道,1,交通信号,12.5%
407,2,这个标志是何含义？,img-161,事故易发路段,施工路段,减速慢行路段,拥堵路段,0,交通信号,12.5%
408,2,这个标志是何含义？,img-162,车多路段,慢行,拥堵路段,施工路段,1,交通信号,11%
409,2,这个标志是何含义？,img-163,施工路段绕行,双向交通,左右绕行,注意危险,2,交通信号,11.5%
410,2,这个标志是何含义？,img-164,注意危险,右侧绕行,左侧绕行,单向通行,2,交通信号,9.5%
411,2,这个标志是何含义？,img-165,右侧绕行,单向通行,注意危险,左侧绕行,0,交通信号,11.5%
412,2,这个标志是何含义？,img-166,减速慢行,注意危险,拥堵路段,事故多发路段,1,交通信号,12%
413,2,这个标志是何含义？,img-167,塌方路段,施工路段,前方工厂,道路堵塞,1,交通信号,8%
414,2,这个标志是何含义？,img-168,最高速度,限制速度,建议速度,最低速度,2,交通信号,9%
415,2,这个标志是何含义？,img-169,隧道减速,隧道开远光灯,隧道开灯,隧道开示宽灯,2,交通信号,11%
416,2,这个标志是何含义？,img-170,注意双向行驶,靠两侧行驶,注意潮汐车道,可变车道,2,交通信号,10%
417,2,这个标志是何含义？,img-171,两侧变窄路段,车速测试路段,车距确认路段,注意保持车距,3,交通信号,15%
418,2,这个标志是何含义？,img-172,平面交叉路口,环行平面交叉,注意交互式道路,注意分离式道路,3,交通信号,10%
419,2,这个标志是何含义？,img-173,Y型交叉口,主路让行,注意分流,注意合流,3,交通信号,12.5%
420,2,这个标志是何含义？,img-174,避险车道,应急车道,路肩,急弯道,0,交通信号,11%
421,2,这属于哪一类标志？,img-175,禁令标志,指示标志,指路标志,警告标志,0,交通信号,13.5%
422,0,禁令标志的作用是什么？,noimg,指示车辆行进,警告前方危险,禁止或限制行为,告知方向信息,2,交通信号,13%
423,2,这个标志是何含义？,img-176,停车让行,不准临时停车,不准车辆驶入,不准长时间停车,0,交通信号,10%
424,2,这个标志是何含义？,img-177,不准让行,会车让行,减速让行,停车让行,2,交通信号,11%
425,2,这个标志是何含义？,img-178,会车时停车让右侧车先行,右侧道路禁止车通行,前方是双向通行路段,会车时停车让对方车先行,3,交通信号,11.5%
426,2,这个标志是何含义？,img-179,禁止通行,减速行驶,限时进入,禁止驶入,0,交通信号,11.5%
427,2,这个标志提示哪种车型禁止通行？,img-180,各种车辆,小型客车,中型客车,小型货车,1,交通信号,8.5%
428,2,这个标志是何含义？,img-181,禁止车辆掉头,禁止向左变道,禁止向左转弯,禁止驶入左车道,2,交通信号,14%
429,2,这个标志是何含义？,img-182,禁止驶入路口,禁止向右转弯,禁止变更车道,禁止车辆掉头,1,交通信号,13.5%
430,2,这个标志是何含义？,img-183,禁止向右转弯,禁止掉头,禁止直行,禁止向左转弯,2,交通信号,13%
431,2,这个标志是何含义？,img-184,禁止在路口掉头,禁止向左向右变道,禁止向左向右转弯,禁止车辆直行,2,交通信号,13.5%
432,2,这个标志是何含义？,img-185,禁止直行和向左变道,禁止直行和向左转弯,允许直行和向左变道,禁止直行和向右转弯,1,交通信号,14.5%
433,2,这个标志是何含义？,img-186,禁止直行和向左变道,禁止直行和向左转弯,允许直行和向左变道,禁止直行和向右转弯,3,交通信号,9.5%
434,2,这个标志是何含义？,img-187,禁止变道,禁止左转,禁止直行,禁止掉头,3,交通信号,15%
435,2,这个标志是何含义？,img-188,禁止借道,禁止变道,禁止超车,禁止掉头,2,交通信号,10.5%
436,2,这个标志是何含义？,img-189,解除禁止超车,准许变道行驶,解除禁止变道,解除禁止借道,0,交通信号,14%
437,2,这个标志是何含义？,img-190,允许临时停车,允许长时停车,禁止长时停车,禁止停放车辆,3,交通信号,10.5%
438,2,这个标志是何含义？,img-191,禁止临时停车,禁止长时停车,禁止停放车辆,允许长时停车,1,交通信号,11.5%
439,2,这个标志是何含义？,img-192,禁止长时鸣喇叭,断续鸣喇叭,减速鸣喇叭,禁止鸣喇叭,3,交通信号,8%
440,2,这个标志是何含义？,img-193,预告宽度为3米,限制宽度为3米,解除3米限宽,限制高度为3米,1,交通信号,14.5%
441,2,这个标志是何含义？,img-194,限制宽度为3.5米,解除3.5米限高,限制车距为3.5米,限制高度为3.5米,3,交通信号,10.5%
442,2,这个标志是何含义？,img-195,前方40米减速,最低时速40公里,限制40吨轴重,限制最高时速40公里,3,交通信号,12.5%
443,2,这个标志是何含义？,img-196,40米减速行驶路段,最低时速40公里,最高时速40公里,解除时速40公里限制,3,交通信号,10.5%
444,2,这个标志是何含义？,img-197,海关检查,停车检查,边防检查,禁止通行,1,交通信号,14%
445,2,这个标志是何含义？,img-198,国界,边防,边界,海关,3,交通信号,17%
446,2,这属于哪一类标志？,img-199,指路标志,指示标志,禁令标志,警告标志,1,交通信号,11.5%
447,0,指示标志的作用是什么？,noimg,告知方向信息,警告前方危险,限制车辆、行人通行,指示车辆、行人行进,3,交通信号,14%
448,2,这个标志是何含义？,img-200,直行车道,只准直行,单行路,禁止直行,1,交通信号,10%
449,2,这个标志是何含义？,img-201,向左转弯,禁止直行,直行车道,单行路,0,交通信号,14.5%
450,2,这个标志是何含义？,img-202,向右转弯,单行路,只准直行,直行车道,0,交通信号,9.5%
451,2,这个标志是何含义？,img-203,直行和向左转弯,直行和向右转弯,禁止直行和向右转弯,只准向左和向右转弯,1,交通信号,12%
452,2,这个标志是何含义？,img-204,直行和向右转弯,直行和向左转弯,禁止直行和向左转弯,只准向右和向左转弯,1,交通信号,13.5%
453,2,这个标志是何含义？,img-205,禁止向左转弯,向左和向右转弯,禁止向左右转弯,禁止向右转弯,1,交通信号,11.5%
454,2,这个标志是何含义？,img-206,右侧是下坡路段,靠右侧道路行驶,靠道路右侧停车,只准向右转弯,1,交通信号,12.5%
455,2,这个标志是何含义？,img-207,靠道路左侧停车,左侧是下坡路段,只准向左转弯,靠左侧道路行驶,3,交通信号,10.5%
456,2,这个标志是何含义？,img-208,立体交叉直行和左转弯行驶,立体交叉直行和右转弯行驶,直行和左转弯行驶,直行和右转弯行驶,0,交通信号,12.5%
457,2,这个标志是何含义？,img-209,直行和左转弯行驶,直行和右转弯行驶,立体交叉直行和右转弯行驶,立体交叉直行和左转弯行驶,2,交通信号,10.5%
458,2,这个标志是何含义？,img-210,右侧通行,左侧通行,向右行驶,环岛行驶,3,交通信号,13.5%
459,2,这个标志是何含义？,img-211,左转让行,直行单行路,向右单行路,向左单行路,3,交通信号,11%
460,2,这个标志是何含义？,img-212,向左单行路,向右单行路,直行单行路,右转让行,1,交通信号,13.5%
461,2,这个标志是何含义？,img-213,靠右侧行驶,不允许直行,直行单行路,直行车让行,2,交通信号,11%
462,2,这个标志是何含义？,img-214,低速行驶,注意行人,步行,行人先行,2,交通信号,8%
463,2,这个标志是何含义？,img-215,禁止鸣高音喇叭,禁止鸣低音喇叭,应当鸣喇叭,禁止鸣喇叭,2,交通信号,16%
464,2,这个标志是何含义？,img-216,人行横道,学生通道,注意行人,儿童通道,0,交通信号,16%
465,2,这个标志是何含义？,img-217,最低限速50公里/小时,高度限速50公里/小时,水平高度50米,海拔高度50米,0,交通信号,8%
466,2,这个标志是何含义？,img-218,两侧街道,干路先行,停车让行,单行路,1,交通信号,12%
467,2,这个标志是何含义？,img-219,停车让行,单行路,会车先行,对向先行,2,交通信号,9%
468,2,这个标志是何含义？,img-220,右转车道,掉头车道,左转车道,分向车道,0,交通信号,11.5%
469,2,这个标志是何含义？,img-221,右转车道,掉头车道,左转车道,分向车道,2,交通信号,12.5%
470,2,这个标志是何含义？,img-222,右转车道,掉头车道,左转车道,直行车道,3,交通信号,9%
471,2,这个标志是何含义？,img-223,直行和左转车道,直行和辅路出口车道,直行和右转合用车道,分向行驶车道,2,交通信号,9.5%
472,2,这个标志是何含义？,img-224,直行和掉头合用车道,直行和左转合用车道,直行和右转车道,分向行驶车道,1,交通信号,9.5%
473,2,这个标志是何含义？,img-225,掉头车道,绕行车道,分向车道,左转车道,0,交通信号,12%
474,2,这个标志是何含义？,img-226,分向行驶车道,掉头和左转合用车道,禁止左转和掉头车道,直行和左转合用车道,1,交通信号,13%
475,2,这个标志是何含义？,img-227,左转行驶车道,直线行驶车道,右转行驶车道,分向行驶车道,3,交通信号,15%
476,2,这个标志是何含义？,img-228,大型客车专用车道,公交线路专用车道,快速公交系统专用车道,多乘员车辆专用车道,1,交通信号,13.5%
477,2,这个标志是何含义？,img-229,不准小型车通行,只准小型车行驶,机动车行驶,禁止小型车行驶,2,交通信号,11.5%
478,2,这个标志是何含义？,img-230,小型车车道,小型车专用车道,多乘员车辆专用车道,机动车车道,3,交通信号,14.5%
479,2,这个标志是何含义？,img-231,电动自行车行驶,非机动车停车位,非机动车停放区,非机动车行驶,3,交通信号,10.5%
480,2,这个标志是何含义？,img-232,禁止自行车通行车道,非机动车车道,自行车专用车道,停放自行车路段,1,交通信号,9.5%
481,2,这个标志是何含义？,img-233,大型客车专用车道,多乘员车专用车道,公交车专用车道,BRT车辆专用车道,3,交通信号,11%
482,2,这个标志是何含义？,img-234,小型汽车专用车道,机动车专用车道,出租汽车专用车道,多乘员车辆专用车道,3,交通信号,11.5%
483,2,这个标志是何含义？,img-235,掉头,倒车,左转,绕行,0,交通信号,12.5%
484,2,这属于哪一类标志？,img-236,指路标志,指示标志,禁令标志,警告标志,0,交通信号,12%
485,0,指路标志的作用是什么？,noimg,限制车辆通行,提示限速信息,提供方向信息,警告前方危险,2,交通信号,14%
486,2,这个标志是何含义？,img-237,车道方向预告,交叉路口预告,分道信息预告,分岔处预告,1,交通信号,12.5%
487,2,这个标志是何含义？,img-238,分道信息预告,道路分岔处预告,地点和距离预告,十字交叉路口预告,3,交通信号,13.5%
488,2,这个标志是何含义？,img-239,丁字交叉路口预告,道路分叉处预告,Y型交叉路口预告,十字交叉路口预告,0,交通信号,10.5%
489,2,这个标志是何含义？,img-240,环行交叉路口预告,十字交叉路口预告,Y型交叉路口预告,丁字交叉路口预告,2,交通信号,11%
490,2,这个标志是何含义？,img-241,十字交叉路口预告,互通立体交叉预告,Y型交叉路口预告,环行交叉路口预告,3,交通信号,14%
491,2,这个标志是何含义？,img-242,十字交叉路口预告,互通式立体交叉预告,Y型交叉路口预告,环行交叉路口预告,1,交通信号,11%
492,2,这个标志是何含义？,img-243,乡道编号,县道编号,省道编号,国道编号,3,交通信号,13%
493,2,这个标志是何含义？,img-244,省道编号,国道编号,县道编号,乡道编号,0,交通信号,16%
494,2,这个标志是何含义？,img-245,省道编号,国道编号,县道编号,乡道编号,2,交通信号,8.5%
495,2,这个标志是何含义？,img-246,省道编号,县道编号,乡道编号,国道编号,2,交通信号,14.5%
496,2,这个标志是何含义？,img-247,地点距离,行驶路线,终点地名,行驶方向,0,交通信号,12.5%
497,2,这个标志是何含义？,img-248,内部停车场,专用停车场,露天停车场,室内停车场,2,交通信号,10%
498,2,这个标志是何含义？,img-249,专用停车场,露天停车场,室内停车场,内部停车场,2,交通信号,11.5%
499,2,这个标志是何含义？,img-250,露天停车场,紧急停车带,停车位,错车道,3,交通信号,9%
500,2,这个标志是何含义？,img-251,观景台,停车场,休息区,停车位,0,交通信号,14%
501,2,这个标志是何含义？,img-252,应急避难场所,生活服务区,行人专用通道,横过道路设施,0,交通信号,20%
502,2,这个标志是何含义？,img-253,休息区,服务区,停车场,观景台,0,交通信号,8%
503,2,这个标志是何含义？,img-254,禁止左转,此路不通,禁止通行,超高绕行,3,交通信号,13%
504,2,这个标志是何含义？,img-255,T型路口,分流路口,减速通行,此路不通,3,交通信号,11%
505,2,这个标志是何含义？,img-256,车道数变少,合流处,应急车道,向左变道,0,交通信号,11.5%
506,2,这个标志是何含义？,img-257,向右变道,分流处,路面变宽,车道数增加,3,交通信号,11%
507,2,这个标志是何含义？,img-258,道路流量监测,减速拍照区,全路段抓拍,交通监控设备,3,交通信号,15%
508,2,这个标志是何含义？,img-259,隧道出口距离,隧道入口距离,隧道跟车距离,隧道总长度,0,交通信号,15%
509,2,这个标志是何含义？,img-260,线形诱导标志,合流诱导标志,分流诱导标志,转弯诱导标志,0,交通信号,11.5%
510,2,这个标志是何含义？,img-261,两侧通行,不准通行,左侧通行,右侧通行,0,交通信号,9.5%
511,2,这个标志是何含义？,img-262,两侧通行,右侧通行,左侧通行,不准通行,1,交通信号,11.5%
512,2,这个标志是何含义？,img-263,两侧通行,右侧通行,左侧通行,不准通行,2,交通信号,15.5%
513,2,这个标志是何含义？,img-264,高速公路入口预告,高速公路终点预告,高速公路起点预告,高速公路出口预告,0,交通信号,11.5%
514,2,这个标志是何含义？,img-265,高速公路右侧出口预告,高速公路下一出口预告,高速公路地点、方向预告,高速公路左侧出口预告,2,交通信号,12.5%
515,2,这个标志是何含义？,img-266,高速公路终点地名预告,高速公路行驶路线预告,高速公路行驶方向预告,高速公路地点距离预告,3,交通信号,16%
516,2,这个标志是何含义？,img-267,高速公路里程编号,高速公路界牌编号,高速公路命名编号,高速公路路段编号,2,交通信号,12.5%
517,2,这个标志是何含义？,img-268,高速公路左侧出口预告,高速公路目的地预告,高速公路右侧出口预告,高速公路下一出口预告,3,交通信号,15%
518,2,这个标志是何含义？,img-269,高速公路右侧出口预告,高速公路目的地预告,高速公路左侧出口预告,高速公路下一出口预告,0,交通信号,8.5%
519,2,这个标志是何含义？,img-270,高速公路下一出口预告,高速公路右侧出口预告,高速公路左侧出口预告,高速公路目的地预告,2,交通信号,11%
520,2,这个标志是何含义？,img-271,高速公路出口,高速公路起点,高速公路入口,高速公路终点,1,交通信号,11.5%
521,2,这个标志是何含义？,img-272,高速公路出口预告,高速公路入口预告,高速公路终点预告,高速公路起点预告,2,交通信号,16%
522,2,这个标志是何含义？,img-273,高速公路救援电话号码,高速公路服务电话号码,高速公路报警电话号码,高速公路交通广播频率,3,交通信号,10.5%
523,2,这个标志是何含义？,img-274,停车领卡,停车缴费,ETC通道,停车检查,0,交通信号,11.5%
524,2,这个标志是何含义？,img-275,高速公路收费处,高速公路检查站,设有ETC的收费站,高速公路领卡处,2,交通信号,12%
525,2,这个标志是何含义？,img-276,高速公路缴费车道,高速公路检查车道,高速公路领卡车道,高速公路ETC车道,3,交通信号,16%
526,2,这个标志是何含义？,img-277,高速公路特殊天气建议速度,高速公路特殊天气最低速度,高速公路特殊天气平均速度,高速公路特殊天气最高速度,0,交通信号,14%
527,2,这个标志是何含义？,img-278,高速公路公用电话,高速公路报警电话,高速公路紧急电话,高速公路救援电话,2,交通信号,12.5%
528,2,这个标志是何含义？,img-279,高速公路报警电话,高速公路公用电话,高速公路紧急电话,高速公路救援电话,3,交通信号,14.5%
529,2,这个标志是何含义？,img-280,高速公路紧急停车带,高速公路避让处所,高速公路客车站,高速公路停车区,0,交通信号,13%
530,2,这个标志是何含义？,img-281,高速公路客车站,高速公路休息区,高速公路加油站,高速公路服务区,2,交通信号,14.5%
531,2,这个标志是何含义？,img-282,高速公路客车站预告,高速公路避险处预告,高速公路服务区预告,高速公路收费站预告,2,交通信号,8.5%
532,2,这个标志是何含义？,img-283,高速公路停车区预告,高速公路避险处预告,高速公路停车场预告,高速公路服务区预告,0,交通信号,16%
533,2,这个标志预告什么？,img-284,高速公路服务区预告,高速公路避险处预告,高速公路客车站预告,高速公路停车场预告,3,交通信号,7.5%
534,2,这属于哪一类标志？,img-285,作业区标志,告示标志,高速公路标志,旅游区标志,3,交通信号,14%
535,2,这个标志是何含义？,img-286,旅游区距离,旅游区方向,旅游区符号,旅游区类别,0,交通信号,13%
536,2,这个标志是何含义？,img-287,旅游区距离,旅游区类别,旅游区方向,旅游区符号,2,交通信号,11%
537,2,路中心黄色虚线属于哪一类标线？,img-288,指示标线,禁止标线,警告标志,辅助标线,0,交通信号,11.5%
538,0,指示标线的作用是什么？,noimg,禁止通行,指示通行,限制通行,警告提醒,1,交通信号,8.5%
539,2,路中白色虚线是什么标线？,img-289,禁止跨越对向车道中心线,限制跨越对向车道中心线,单向行驶车道分界中心线,可跨越同向车道中心线,3,交通信号,12%
540,2,路中黄色分界线的作用是什么？,img-290,允许在左侧车道行驶,分隔对向行驶的交通流,分隔同向行驶的交通流,禁止跨越对向行车道,1,交通信号,15.5%
541,2,路中两条双黄色虚线是什么标线？,img-291,双向分道线,潮汐车道线,可跨越分道线,单向分道线,1,交通信号,10%
542,2,路两侧的车行道边缘白色实线是什么含义？,img-292,车辆可临时跨越,禁止车辆跨越,机动车可临时跨越,非机动车可临时跨越,1,交通信号,15%
543,2,路右侧车行道边缘白色虚线是什么含义？,img-293,车辆可临时越线行驶,车辆禁止越线行驶,应急车道分界线,人行横道分界线,0,交通信号,12%
544,2,图中圈内两条白色虚线是什么标线？,img-294,交叉路停车线,左弯待转区线,掉头引导线,小型车转弯线,1,交通信号,14.5%
545,2,图中圈内白色虚线是什么标线？,img-295,小型车转弯线,车道连接线,非机动车引导线,路口导向线,3,交通信号,14%
546,2,图中圈内黄色虚线是什么标线？,img-296,非机动车引导线,路口导向线,车道连接线,小型车转弯线,1,交通信号,10%
547,2,图中圈内白色实线是什么标线？,img-297,导向车道线,可变导向车道线,方向引导线,单向行驶线,0,交通信号,11%
548,2,图中圈内的锯齿状白色实线是什么标线？,img-298,导向车道线,方向引导线,可变导向车道线,单向行驶线,2,交通信号,10%
549,2,图中圈内的路面标记是什么标线？,img-299,人行横道线,减速让行线,停车让行线,路口示意线,0,交通信号,11%
550,2,这个地面标记是什么标线？,img-300,人行横道预告,交叉路口预告,减速让行预告,停车让行预告,0,交通信号,11%
551,2,图中圈内的白色折线是什么标线？,img-301,车距确认线,减速行驶线,车速确认线,路口减速线,0,交通信号,13.5%
552,2,图中圈内的白色半圆状标记是什么标线？,img-302,减速行驶线,车速确认线,路口减速线,车距确认线,3,交通信号,15%
553,2,路面由白色虚线和三角地带标线组成的是什么标线？,img-303,道路入口标线,可跨越式分道线,道路出口减速线,道路出口标线,3,交通信号,11.5%
554,2,路面上白色虚线和三角地带标线组成的是什么标线？,img-304,道路入口标线,可跨越式分道线,道路入口减速线,道路出口标线,0,交通信号,13.5%
555,2,这种白色矩形标线框含义是什么？,img-305,出租车专用上下客停车位,平行式停车位,倾斜式停车位,垂直式停车位,1,交通信号,14.5%
556,2,这种停车标线含义是什么？,img-306,专用待客停车位,专用上下客停车位,机动车限时停车位,固定停车方向停车位,3,交通信号,13%
557,2,这种白色矩形标线框含义是什么？,img-307,长时停车位,限时停车位,免费停车位,专用停车位,1,交通信号,16.5%
558,2,红色圆圈内标线含义是什么？,img-308,临时停靠站,港湾式停靠站,应急停车带,公交车停靠站,1,交通信号,11%
559,2,红色圆圈内标线含义是什么？,img-309,临时停靠站,大客车停靠站,公交车停靠站,应急停车带,2,交通信号,8%
560,2,这个导向箭头是何含义？,img-310,指示禁行,指示车道,指示合流,指示直行,3,交通信号,12%
561,2,这个导向箭头是何含义？,img-311,指示直行或掉头,指示直行或左转弯,指示直行或向左变道,指示向左转弯或掉头,1,交通信号,10%
562,2,这个导向箭头是何含义？,img-312,指示直行或右转弯,指示向右转弯或掉头,指示直行或向右变道,指示直行或掉头,0,交通信号,14%
563,2,这个导向箭头是何含义？,img-313,指示向左变道,指示前方直行,指示前方左转弯,指示前方右转弯,2,交通信号,12%
564,2,这个导向箭头是何含义？,img-314,指示向左变道,指示前方直行,指示前方掉头,指示前方右转弯,3,交通信号,14%
565,2,这个导向箭头是何含义？,img-315,指示向左变道,指示前方直行,指示前方掉头,指示前方右转,2,交通信号,10.5%
566,2,这个导向箭头是何含义？,img-316,指示前方可左转或掉头,指示前方可直行或左转,指示前方直行向左变道,指示前方可直行或掉头,3,交通信号,14%
567,2,这个导向箭头是何含义？,img-317,指示前方可直行或掉头,指示前方可左转或掉头,指示前方可直行或向左变道,指示前方可直行或左转,1,交通信号,12%
568,2,这个导向箭头是何含义？,img-318,提示前方有左弯或需向左合流,提示前方有右弯或需向右合流,提示前方右侧有障碍需向左合流,提示前方有左弯或或许向左绕行,0,交通信号,11%
569,2,路面上导向箭头是何含义？,img-319,提示前方有左弯或需向左绕行,提示前方有障碍需向左合流,提示前方有右弯或需向右合流,提示前方有左弯或需向左合流,2,交通信号,13%
570,2,路面上导向箭头是何含义？,img-320,指示前方道路是Y型交叉口,指示前方道路是分离式道路,指示前方道路仅可左右转弯,指示前方道路需向左右合流,2,交通信号,10%
571,2,这个路面数字标记是何含义？,img-321,保持车距标记,最小间距标记,速度限制标记,道路编号标记,2,交通信号,14%
572,2,这个路面标记是何含义？,img-322,平均速度为100公里/小时,最低限速为100公里/小时,解除100公里/小时限速,最高限速为100公里/小时,3,交通信号,10%
573,2,这个路面标记是何含义？,img-323,最低限速为80公里/小时,平均速度为80公里/小时,最高限速为80公里/小时,解除80公里/小时限速,0,交通信号,13%
574,2,这个路面标记是何含义？,img-324,非机动车道,摩托车专用道,电瓶车专用道,自行车专用道,0,交通信号,10%
575,2,路中心的双黄实线属于哪一类标线？,img-325,辅助标线,警告标志,禁止标线,指示标线,2,交通信号,13.5%
576,2,路中心双黄实线是何含义？,img-326,禁止跨越对向车行道分界线,可跨越对向车道分界线,双侧可跨越同向车道分界线,单向行驶车道分界线,0,交通信号,10%
577,2,路中心黄色虚实线是何含义？,img-327,虚线一侧禁止越线,实线一侧禁止越线,实线一侧允许越线,两侧均可越线行驶,1,交通信号,13.5%
578,2,路中心的黄色斜线填充是何含义？,img-328,单向行驶车道分界线,禁止跨越对向车行道分界线,双侧可跨越同向车道分界线,可跨越对向车道分界线,1,交通信号,9.5%
579,2,路中心白色实线是何含义？,img-329,单侧可跨越同向车道分界线,禁止跨越同向车行道分界线,双侧可跨越同向车道分界线,禁止跨越对向车行道分界线,1,交通信号,13.5%
580,2,路缘石上的黄色虚线是何含义？,img-330,禁止临时停车,禁止上下人员,禁止装卸货物,禁止长时停车,3,交通信号,11%
581,2,路缘石上的黄色实线是何含义？,img-331,仅允许上下人员,仅允许装卸货物,禁止长时间停车,禁止停放车辆,3,交通信号,14%
582,2,图中圈内白色横实线是何含义？,img-332,待转线,减速线,让行线,停止线,3,交通信号,11%
583,2,路口最前端的双白实线是什么含义？,img-333,停车让行线,减速让行线,左弯待转线,等候放行线,0,交通信号,9.5%
584,2,路口最前端的双白虚线是什么含义？,img-334,等候放行线,停车让行线,减速让行线,左弯待转线,2,交通信号,11%
585,2,图中圈内三角填充区域是什么标线？,img-335,停车线,减速线,导流线,网状线,2,交通信号,12.5%
586,2,这个路面标记是什么标线？,img-336,网状线,禁驶区,导流线,中心圈,3,交通信号,11.5%
587,2,这个路面标记是什么标线？,img-337,禁驶区,网状线,导流线,中心圈,3,交通信号,16.5%
588,2,图中路口中央黄色路面标记是什么标线？,img-338,中心圈,导流线,网状线,停车区,2,交通信号,11.5%
589,2,图中圈内两条黄色虚线间的区域是何含义？,img-339,营运客车专用车道,大客车专用车道,出租车专用车道,公交专用车道,3,交通信号,8.5%
590,2,道路最左侧白色虚线区域是何含义？,img-340,多乘员车辆专用车道,小型客车专用车道,未载客出租车专用车道,大型客车专用车道,0,交通信号,15%
